HotelID,MonthStart,ExpenseCategory,AnnualAmountGBP,MonthlyAmountGBP
LH-4458,2014-06-01 00:00:00.000,ContractLabor,114936,10377.22
LH-4458,2014-07-01 00:00:00.000,ContractLabor,114936,12782.34
LH-4458,2014-08-01 00:00:00.000,ContractLabor,114936,12230.56
LH-4458,2014-09-01 00:00:00.000,ContractLabor,114936,11929.71
LH-4458,2014-10-01 00:00:00.000,ContractLabor,114936,9294.94
LH-4458,2014-11-01 00:00:00.000,ContractLabor,114936,9932.04
LH-4458,2014-12-01 00:00:00.000,ContractLabor,114936,3402.08
LH-4458,2014-01-01 00:00:00.000,ExpensedEquipment,28734,1397.76
LH-4458,2014-02-01 00:00:00.000,ExpensedEquipment,28734,2420.26
LH-4458,2014-03-01 00:00:00.000,ExpensedEquipment,28734,2130.77
LH-4458,2014-04-01 00:00:00.000,ExpensedEquipment,28734,2795.69
LH-4458,2014-05-01 00:00:00.000,ExpensedEquipment,28734,2502.3
LH-4458,2014-06-01 00:00:00.000,ExpensedEquipment,28734,2594.3
LH-4458,2014-07-01 00:00:00.000,ExpensedEquipment,28734,3195.58
LH-4458,2014-08-01 00:00:00.000,ExpensedEquipment,28734,3057.64
LH-4458,2014-09-01 00:00:00.000,ExpensedEquipment,28734,2982.43
LH-4458,2014-10-01 00:00:00.000,ExpensedEquipment,28734,2323.74
LH-4458,2014-11-01 00:00:00.000,ExpensedEquipment,28734,2483.01
LH-4458,2014-12-01 00:00:00.000,ExpensedEquipment,28734,850.52
LH-4458,2014-01-01 00:00:00.000,Supplies,57468,2795.53
LH-4458,2014-02-01 00:00:00.000,Supplies,57468,4840.52
LH-4458,2014-03-01 00:00:00.000,Supplies,57468,4261.53
LH-4458,2014-04-01 00:00:00.000,Supplies,57468,5591.38
LH-4458,2014-05-01 00:00:00.000,Supplies,57468,5004.59
LH-4458,2014-06-01 00:00:00.000,Supplies,57468,5188.61
LH-4458,2014-07-01 00:00:00.000,Supplies,57468,6391.17
LH-4458,2014-08-01 00:00:00.000,Supplies,57468,6115.28
LH-4458,2014-09-01 00:00:00.000,Supplies,57468,5964.85
LH-4458,2014-10-01 00:00:00.000,Supplies,57468,4647.47
LH-4458,2014-11-01 00:00:00.000,Supplies,57468,4966.02
LH-4458,2014-12-01 00:00:00.000,Supplies,57468,1701.04
LH-4458,2014-01-01 00:00:00.000,ComputerServices,14367,698.88
LH-4458,2014-02-01 00:00:00.000,ComputerServices,14367,1210.13
LH-4458,2014-03-01 00:00:00.000,ComputerServices,14367,1065.38
LH-4458,2014-04-01 00:00:00.000,ComputerServices,14367,1397.84
LH-4458,2014-05-01 00:00:00.000,ComputerServices,14367,1251.15
LH-4458,2014-06-01 00:00:00.000,ComputerServices,14367,1297.15
LH-4458,2014-07-01 00:00:00.000,ComputerServices,14367,1597.79
LH-4458,2014-08-01 00:00:00.000,ComputerServices,14367,1528.82
LH-4458,2014-09-01 00:00:00.000,ComputerServices,14367,1491.21
LH-4458,2014-10-01 00:00:00.000,ComputerServices,14367,1161.87
LH-4458,2014-11-01 00:00:00.000,ComputerServices,14367,1241.51
LH-4458,2014-12-01 00:00:00.000,ComputerServices,14367,425.26
LH-4458,2014-01-01 00:00:00.000,EquipmentMaintenance,28734,1397.76
LH-4458,2014-02-01 00:00:00.000,EquipmentMaintenance,28734,2420.26
LH-4458,2014-03-01 00:00:00.000,EquipmentMaintenance,28734,2130.77
LH-4458,2014-04-01 00:00:00.000,EquipmentMaintenance,28734,2795.69
LH-4458,2014-05-01 00:00:00.000,EquipmentMaintenance,28734,2502.3
LH-4458,2014-06-01 00:00:00.000,EquipmentMaintenance,28734,2594.3
LH-4458,2014-07-01 00:00:00.000,EquipmentMaintenance,28734,3195.58
LH-4458,2014-08-01 00:00:00.000,EquipmentMaintenance,28734,3057.64
LH-4458,2014-09-01 00:00:00.000,EquipmentMaintenance,28734,2982.43
LH-4458,2014-10-01 00:00:00.000,EquipmentMaintenance,28734,2323.74
LH-4458,2014-11-01 00:00:00.000,EquipmentMaintenance,28734,2483.01
LH-4458,2014-12-01 00:00:00.000,EquipmentMaintenance,28734,850.52
LH-4458,2014-01-01 00:00:00.000,BuildingMaintenance,71835,3494.41
LH-4458,2014-02-01 00:00:00.000,BuildingMaintenance,71835,6050.65
LH-4458,2014-03-01 00:00:00.000,BuildingMaintenance,71835,5326.92
LH-4458,2014-04-01 00:00:00.000,BuildingMaintenance,71835,6989.22
LH-4458,2014-05-01 00:00:00.000,BuildingMaintenance,71835,6255.74
LH-4458,2014-06-01 00:00:00.000,BuildingMaintenance,71835,6485.76
LH-4458,2014-07-01 00:00:00.000,BuildingMaintenance,71835,7988.96
LH-4458,2014-08-01 00:00:00.000,BuildingMaintenance,71835,7644.1
LH-4458,2014-09-01 00:00:00.000,BuildingMaintenance,71835,7456.07
LH-4458,2014-10-01 00:00:00.000,BuildingMaintenance,71835,5809.34
LH-4458,2014-11-01 00:00:00.000,BuildingMaintenance,71835,6207.53
LH-4458,2014-12-01 00:00:00.000,BuildingMaintenance,71835,2126.3
LH-4458,2014-01-01 00:00:00.000,Utilities,28734,1397.76
LH-4458,2014-02-01 00:00:00.000,Utilities,28734,2420.26
LH-4458,2014-03-01 00:00:00.000,Utilities,28734,2130.77
LH-4458,2014-04-01 00:00:00.000,Utilities,28734,2795.69
LH-4458,2014-05-01 00:00:00.000,Utilities,28734,2502.3
LH-4458,2014-06-01 00:00:00.000,Utilities,28734,2594.3
LH-4458,2014-07-01 00:00:00.000,Utilities,28734,3195.58
LH-4458,2014-08-01 00:00:00.000,Utilities,28734,3057.64
LH-4458,2014-09-01 00:00:00.000,Utilities,28734,2982.43
LH-4458,2014-10-01 00:00:00.000,Utilities,28734,2323.74
LH-4458,2014-11-01 00:00:00.000,Utilities,28734,2483.01
LH-4458,2014-12-01 00:00:00.000,Utilities,28734,850.52
LH-4458,2014-01-01 00:00:00.000,TaxesAndLicenseFees,287339,13977.6
LH-4458,2014-02-01 00:00:00.000,TaxesAndLicenseFees,287339,24202.52
LH-4458,2014-03-01 00:00:00.000,TaxesAndLicenseFees,287339,21307.59
LH-4458,2014-04-01 00:00:00.000,TaxesAndLicenseFees,287339,27956.79
LH-4458,2014-05-01 00:00:00.000,TaxesAndLicenseFees,287339,25022.89
LH-4458,2014-06-01 00:00:00.000,TaxesAndLicenseFees,287339,25942.96
LH-4458,2014-07-01 00:00:00.000,TaxesAndLicenseFees,287339,31955.73
LH-4458,2014-08-01 00:00:00.000,TaxesAndLicenseFees,287339,30576.29
LH-4458,2014-09-01 00:00:00.000,TaxesAndLicenseFees,287339,29824.16
LH-4458,2014-10-01 00:00:00.000,TaxesAndLicenseFees,287339,23237.28
LH-4458,2014-11-01 00:00:00.000,TaxesAndLicenseFees,287339,24830.02
LH-4458,2014-12-01 00:00:00.000,TaxesAndLicenseFees,287339,8505.16
LH-4458,2014-01-01 00:00:00.000,OtherOperatingExpenses,28734,1397.76
LH-4458,2014-02-01 00:00:00.000,OtherOperatingExpenses,28734,2420.26
LH-4458,2014-03-01 00:00:00.000,OtherOperatingExpenses,28734,2130.77
LH-4458,2014-04-01 00:00:00.000,OtherOperatingExpenses,28734,2795.69
LH-4458,2014-05-01 00:00:00.000,OtherOperatingExpenses,28734,2502.3
LH-4458,2014-06-01 00:00:00.000,OtherOperatingExpenses,28734,2594.3
LH-4458,2014-07-01 00:00:00.000,OtherOperatingExpenses,28734,3195.58
LH-4458,2014-08-01 00:00:00.000,OtherOperatingExpenses,28734,3057.64
LH-4458,2014-09-01 00:00:00.000,OtherOperatingExpenses,28734,2982.43
LH-4458,2014-10-01 00:00:00.000,OtherOperatingExpenses,28734,2323.74
LH-4458,2014-11-01 00:00:00.000,OtherOperatingExpenses,28734,2483.01
LH-4458,2014-12-01 00:00:00.000,OtherOperatingExpenses,28734,850.52
LH-4458,2015-01-01 00:00:00.000,Payroll,639029,32445.59
LH-4458,2015-02-01 00:00:00.000,Payroll,639029,47947.91
LH-4458,2015-03-01 00:00:00.000,Payroll,639029,54422.04
LH-4458,2015-04-01 00:00:00.000,Payroll,639029,49253.74
LH-4458,2015-05-01 00:00:00.000,Payroll,639029,59194.66
LH-4458,2015-06-01 00:00:00.000,Payroll,639029,58511.82
LH-4458,2015-07-01 00:00:00.000,Payroll,639029,72701.07
LH-4458,2015-08-01 00:00:00.000,Payroll,639029,62185.1
LH-4458,2015-09-01 00:00:00.000,Payroll,639029,72435.85
LH-4458,2015-10-01 00:00:00.000,Payroll,639029,49592.74
LH-4458,2015-11-01 00:00:00.000,Payroll,639029,53559.85
LH-4458,2015-12-01 00:00:00.000,Payroll,639029,26778.63
LH-4458,2015-01-01 00:00:00.000,HealthInsurance,127806,6489.13
LH-4458,2015-02-01 00:00:00.000,HealthInsurance,127806,9589.6
LH-4458,2015-03-01 00:00:00.000,HealthInsurance,127806,10884.43
LH-4458,2015-04-01 00:00:00.000,HealthInsurance,127806,9850.76
LH-4458,2015-05-01 00:00:00.000,HealthInsurance,127806,11838.95
LH-4458,2015-06-01 00:00:00.000,HealthInsurance,127806,11702.38
LH-4458,2015-07-01 00:00:00.000,HealthInsurance,127806,14540.24
LH-4458,2015-08-01 00:00:00.000,HealthInsurance,127806,12437.04
LH-4458,2015-09-01 00:00:00.000,HealthInsurance,127806,14487.19
LH-4458,2015-10-01 00:00:00.000,HealthInsurance,127806,9918.56
LH-4458,2015-11-01 00:00:00.000,HealthInsurance,127806,10711.99
LH-4458,2015-12-01 00:00:00.000,HealthInsurance,127806,5355.73
LH-4458,2015-01-01 00:00:00.000,ContractLabor,113605,5768.1
LH-4458,2015-02-01 00:00:00.000,ContractLabor,113605,8524.06
LH-4458,2015-03-01 00:00:00.000,ContractLabor,113605,9675.02
LH-4458,2015-04-01 00:00:00.000,ContractLabor,113605,8756.21
LH-4458,2015-05-01 00:00:00.000,ContractLabor,113605,10523.48
LH-4458,2015-06-01 00:00:00.000,ContractLabor,113605,10402.09
LH-4458,2015-07-01 00:00:00.000,ContractLabor,113605,12924.62
LH-4458,2015-08-01 00:00:00.000,ContractLabor,113605,11055.11
LH-4458,2015-09-01 00:00:00.000,ContractLabor,113605,12877.47
LH-4458,2015-10-01 00:00:00.000,ContractLabor,113605,8816.48
LH-4458,2015-11-01 00:00:00.000,ContractLabor,113605,9521.74
LH-4458,2015-12-01 00:00:00.000,ContractLabor,113605,4760.64
LH-4458,2015-01-01 00:00:00.000,ExpensedEquipment,28401,1442.01
LH-4458,2015-02-01 00:00:00.000,ExpensedEquipment,28401,2131
LH-4458,2015-03-01 00:00:00.000,ExpensedEquipment,28401,2418.73
LH-4458,2015-04-01 00:00:00.000,ExpensedEquipment,28401,2189.03
LH-4458,2015-05-01 00:00:00.000,ExpensedEquipment,28401,2630.85
LH-4458,2015-06-01 00:00:00.000,ExpensedEquipment,28401,2600.5
LH-4458,2015-07-01 00:00:00.000,ExpensedEquipment,28401,3231.13
LH-4458,2015-08-01 00:00:00.000,ExpensedEquipment,28401,2763.75
LH-4458,2015-09-01 00:00:00.000,ExpensedEquipment,28401,3219.34
LH-4458,2015-10-01 00:00:00.000,ExpensedEquipment,28401,2204.1
LH-4458,2015-11-01 00:00:00.000,ExpensedEquipment,28401,2380.41
LH-4458,2015-12-01 00:00:00.000,ExpensedEquipment,28401,1190.15
LH-4458,2015-01-01 00:00:00.000,Supplies,56803,2884.07
LH-4458,2015-02-01 00:00:00.000,Supplies,56803,4262.07
LH-4458,2015-03-01 00:00:00.000,Supplies,56803,4837.55
LH-4458,2015-04-01 00:00:00.000,Supplies,56803,4378.14
LH-4458,2015-05-01 00:00:00.000,Supplies,56803,5261.79
LH-4458,2015-06-01 00:00:00.000,Supplies,56803,5201.09
LH-4458,2015-07-01 00:00:00.000,Supplies,56803,6462.36
LH-4458,2015-08-01 00:00:00.000,Supplies,56803,5527.61
LH-4458,2015-09-01 00:00:00.000,Supplies,56803,6438.79
LH-4458,2015-10-01 00:00:00.000,Supplies,56803,4408.28
LH-4458,2015-11-01 00:00:00.000,Supplies,56803,4760.91
LH-4458,2015-12-01 00:00:00.000,Supplies,56803,2380.34
LH-4458,2015-01-01 00:00:00.000,ComputerServices,14201,721.03
LH-4458,2015-02-01 00:00:00.000,ComputerServices,14201,1065.54
LH-4458,2015-03-01 00:00:00.000,ComputerServices,14201,1209.41
LH-4458,2015-04-01 00:00:00.000,ComputerServices,14201,1094.55
LH-4458,2015-05-01 00:00:00.000,ComputerServices,14201,1315.47
LH-4458,2015-06-01 00:00:00.000,ComputerServices,14201,1300.3
LH-4458,2015-07-01 00:00:00.000,ComputerServices,14201,1615.62
LH-4458,2015-08-01 00:00:00.000,ComputerServices,14201,1381.93
LH-4458,2015-09-01 00:00:00.000,ComputerServices,14201,1609.73
LH-4458,2015-10-01 00:00:00.000,ComputerServices,14201,1102.09
LH-4458,2015-11-01 00:00:00.000,ComputerServices,14201,1190.25
LH-4458,2015-12-01 00:00:00.000,ComputerServices,14201,595.1
LH-4458,2015-01-01 00:00:00.000,EquipmentMaintenance,28401,1442.01
LH-4458,2015-02-01 00:00:00.000,EquipmentMaintenance,28401,2131
LH-4458,2015-03-01 00:00:00.000,EquipmentMaintenance,28401,2418.73
LH-4458,2015-04-01 00:00:00.000,EquipmentMaintenance,28401,2189.03
LH-4458,2015-05-01 00:00:00.000,EquipmentMaintenance,28401,2630.85
LH-4458,2015-06-01 00:00:00.000,EquipmentMaintenance,28401,2600.5
LH-4458,2015-07-01 00:00:00.000,EquipmentMaintenance,28401,3231.13
LH-4458,2015-08-01 00:00:00.000,EquipmentMaintenance,28401,2763.75
LH-4458,2015-09-01 00:00:00.000,EquipmentMaintenance,28401,3219.34
LH-4458,2015-10-01 00:00:00.000,EquipmentMaintenance,28401,2204.1
LH-4458,2015-11-01 00:00:00.000,EquipmentMaintenance,28401,2380.41
LH-4458,2015-12-01 00:00:00.000,EquipmentMaintenance,28401,1190.15
LH-4458,2015-01-01 00:00:00.000,BuildingMaintenance,71003,3605.05
LH-4458,2015-02-01 00:00:00.000,BuildingMaintenance,71003,5327.53
LH-4458,2015-03-01 00:00:00.000,BuildingMaintenance,71003,6046.87
LH-4458,2015-04-01 00:00:00.000,BuildingMaintenance,71003,5472.62
LH-4458,2015-05-01 00:00:00.000,BuildingMaintenance,71003,6577.16
LH-4458,2015-06-01 00:00:00.000,BuildingMaintenance,71003,6501.29
LH-4458,2015-07-01 00:00:00.000,BuildingMaintenance,71003,8077.87
LH-4458,2015-08-01 00:00:00.000,BuildingMaintenance,71003,6909.43
LH-4458,2015-09-01 00:00:00.000,BuildingMaintenance,71003,8048.4
LH-4458,2015-10-01 00:00:00.000,BuildingMaintenance,71003,5510.29
LH-4458,2015-11-01 00:00:00.000,BuildingMaintenance,71003,5951.08
LH-4458,2015-12-01 00:00:00.000,BuildingMaintenance,71003,2975.39
LH-4458,2015-01-01 00:00:00.000,Utilities,28401,1442.01
LH-4458,2015-02-01 00:00:00.000,Utilities,28401,2131
LH-4458,2015-03-01 00:00:00.000,Utilities,28401,2418.73
LH-4458,2015-04-01 00:00:00.000,Utilities,28401,2189.03
LH-4458,2015-05-01 00:00:00.000,Utilities,28401,2630.85
LH-4458,2015-06-01 00:00:00.000,Utilities,28401,2600.5
LH-4458,2015-07-01 00:00:00.000,Utilities,28401,3231.13
LH-4458,2015-08-01 00:00:00.000,Utilities,28401,2763.75
LH-4458,2015-09-01 00:00:00.000,Utilities,28401,3219.34
LH-4458,2015-10-01 00:00:00.000,Utilities,28401,2204.1
LH-4458,2015-11-01 00:00:00.000,Utilities,28401,2380.41
LH-4458,2015-12-01 00:00:00.000,Utilities,28401,1190.15
LH-4458,2015-01-01 00:00:00.000,TaxesAndLicenseFees,284013,14420.27
LH-4458,2015-02-01 00:00:00.000,TaxesAndLicenseFees,284013,21310.19
LH-4458,2015-03-01 00:00:00.000,TaxesAndLicenseFees,284013,24187.58
LH-4458,2015-04-01 00:00:00.000,TaxesAndLicenseFees,284013,21890.56
LH-4458,2015-05-01 00:00:00.000,TaxesAndLicenseFees,284013,26308.75
LH-4458,2015-06-01 00:00:00.000,TaxesAndLicenseFees,284013,26005.27
LH-4458,2015-07-01 00:00:00.000,TaxesAndLicenseFees,284013,32311.6
LH-4458,2015-08-01 00:00:00.000,TaxesAndLicenseFees,284013,27637.83
LH-4458,2015-09-01 00:00:00.000,TaxesAndLicenseFees,284013,32193.72
LH-4458,2015-10-01 00:00:00.000,TaxesAndLicenseFees,284013,22041.23
LH-4458,2015-11-01 00:00:00.000,TaxesAndLicenseFees,284013,23804.39
LH-4458,2015-12-01 00:00:00.000,TaxesAndLicenseFees,284013,11901.62
LH-4458,2015-01-01 00:00:00.000,OtherOperatingExpenses,28401,1442.01
LH-4458,2015-02-01 00:00:00.000,OtherOperatingExpenses,28401,2131
LH-4458,2015-03-01 00:00:00.000,OtherOperatingExpenses,28401,2418.73
LH-4458,2015-04-01 00:00:00.000,OtherOperatingExpenses,28401,2189.03
LH-4458,2015-05-01 00:00:00.000,OtherOperatingExpenses,28401,2630.85
LH-4458,2015-06-01 00:00:00.000,OtherOperatingExpenses,28401,2600.5
LH-4458,2015-07-01 00:00:00.000,OtherOperatingExpenses,28401,3231.13
LH-4458,2015-08-01 00:00:00.000,OtherOperatingExpenses,28401,2763.75
LH-4458,2015-09-01 00:00:00.000,OtherOperatingExpenses,28401,3219.34
LH-4458,2015-10-01 00:00:00.000,OtherOperatingExpenses,28401,2204.1
LH-4458,2015-11-01 00:00:00.000,OtherOperatingExpenses,28401,2380.41
LH-4458,2015-12-01 00:00:00.000,OtherOperatingExpenses,28401,1190.15
LH-4458,2016-01-01 00:00:00.000,Payroll,596476,25760.42
LH-4458,2016-02-01 00:00:00.000,Payroll,596476,46615.1
LH-4458,2016-03-01 00:00:00.000,Payroll,596476,49613.77
LH-4458,2016-04-01 00:00:00.000,Payroll,596476,52125.32
LH-4458,2016-05-01 00:00:00.000,Payroll,596476,58345.1
LH-4458,2016-06-01 00:00:00.000,Payroll,596476,59837.59
LH-4458,2016-07-01 00:00:00.000,Payroll,596476,60249.42
LH-4458,2016-08-01 00:00:00.000,Payroll,596476,63908.88
LH-4458,2016-09-01 00:00:00.000,Payroll,596476,58416.79
LH-4458,2016-10-01 00:00:00.000,Payroll,596476,48022.21
LH-4458,2016-11-01 00:00:00.000,Payroll,596476,44297.05
LH-4458,2016-12-01 00:00:00.000,Payroll,596476,29284.36
LH-4458,2016-01-01 00:00:00.000,HealthInsurance,119295,5152.07
LH-4458,2016-02-01 00:00:00.000,HealthInsurance,119295,9323
LH-4458,2016-03-01 00:00:00.000,HealthInsurance,119295,9922.74
LH-4458,2016-04-01 00:00:00.000,HealthInsurance,119295,10425.05
LH-4458,2016-05-01 00:00:00.000,HealthInsurance,119295,11669
LH-4458,2016-06-01 00:00:00.000,HealthInsurance,119295,11967.5
LH-4458,2016-07-01 00:00:00.000,HealthInsurance,119295,12049.86
LH-4458,2016-08-01 00:00:00.000,HealthInsurance,119295,12781.75
LH-4458,2016-09-01 00:00:00.000,HealthInsurance,119295,11683.34
LH-4458,2016-10-01 00:00:00.000,HealthInsurance,119295,9604.43
LH-4458,2016-11-01 00:00:00.000,HealthInsurance,119295,8859.4
LH-4458,2016-12-01 00:00:00.000,HealthInsurance,119295,5856.86
LH-4458,2016-01-01 00:00:00.000,ContractLabor,106040,4579.62
LH-4458,2016-02-01 00:00:00.000,ContractLabor,106040,8287.11
LH-4458,2016-03-01 00:00:00.000,ContractLabor,106040,8820.21
LH-4458,2016-04-01 00:00:00.000,ContractLabor,106040,9266.71
LH-4458,2016-05-01 00:00:00.000,ContractLabor,106040,10372.44
LH-4458,2016-06-01 00:00:00.000,ContractLabor,106040,10637.78
LH-4458,2016-07-01 00:00:00.000,ContractLabor,106040,10710.99
LH-4458,2016-08-01 00:00:00.000,ContractLabor,106040,11361.56
LH-4458,2016-09-01 00:00:00.000,ContractLabor,106040,10385.19
LH-4458,2016-10-01 00:00:00.000,ContractLabor,106040,8537.27
LH-4458,2016-11-01 00:00:00.000,ContractLabor,106040,7875.02
LH-4458,2016-12-01 00:00:00.000,ContractLabor,106040,5206.1
LH-4458,2016-01-01 00:00:00.000,ExpensedEquipment,26510,1144.91
LH-4458,2016-02-01 00:00:00.000,ExpensedEquipment,26510,2071.78
LH-4458,2016-03-01 00:00:00.000,ExpensedEquipment,26510,2205.05
LH-4458,2016-04-01 00:00:00.000,ExpensedEquipment,26510,2316.68
LH-4458,2016-05-01 00:00:00.000,ExpensedEquipment,26510,2593.11
LH-4458,2016-06-01 00:00:00.000,ExpensedEquipment,26510,2659.44
LH-4458,2016-07-01 00:00:00.000,ExpensedEquipment,26510,2677.75
LH-4458,2016-08-01 00:00:00.000,ExpensedEquipment,26510,2840.39
LH-4458,2016-09-01 00:00:00.000,ExpensedEquipment,26510,2596.3
LH-4458,2016-10-01 00:00:00.000,ExpensedEquipment,26510,2134.32
LH-4458,2016-11-01 00:00:00.000,ExpensedEquipment,26510,1968.75
LH-4458,2016-12-01 00:00:00.000,ExpensedEquipment,26510,1301.52
LH-4458,2016-01-01 00:00:00.000,Supplies,53020,2289.81
LH-4458,2016-02-01 00:00:00.000,Supplies,53020,4143.56
LH-4458,2016-03-01 00:00:00.000,Supplies,53020,4410.11
LH-4458,2016-04-01 00:00:00.000,Supplies,53020,4633.35
LH-4458,2016-05-01 00:00:00.000,Supplies,53020,5186.22
LH-4458,2016-06-01 00:00:00.000,Supplies,53020,5318.89
LH-4458,2016-07-01 00:00:00.000,Supplies,53020,5355.5
LH-4458,2016-08-01 00:00:00.000,Supplies,53020,5680.78
LH-4458,2016-09-01 00:00:00.000,Supplies,53020,5192.59
LH-4458,2016-10-01 00:00:00.000,Supplies,53020,4268.63
LH-4458,2016-11-01 00:00:00.000,Supplies,53020,3937.51
LH-4458,2016-12-01 00:00:00.000,Supplies,53020,2603.05
LH-4458,2016-01-01 00:00:00.000,ComputerServices,13255,572.45
LH-4458,2016-02-01 00:00:00.000,ComputerServices,13255,1035.89
LH-4458,2016-03-01 00:00:00.000,ComputerServices,13255,1102.53
LH-4458,2016-04-01 00:00:00.000,ComputerServices,13255,1158.34
LH-4458,2016-05-01 00:00:00.000,ComputerServices,13255,1296.56
LH-4458,2016-06-01 00:00:00.000,ComputerServices,13255,1329.72
LH-4458,2016-07-01 00:00:00.000,ComputerServices,13255,1338.87
LH-4458,2016-08-01 00:00:00.000,ComputerServices,13255,1420.19
LH-4458,2016-09-01 00:00:00.000,ComputerServices,13255,1298.15
LH-4458,2016-10-01 00:00:00.000,ComputerServices,13255,1067.16
LH-4458,2016-11-01 00:00:00.000,ComputerServices,13255,984.38
LH-4458,2016-12-01 00:00:00.000,ComputerServices,13255,650.76
LH-4458,2016-01-01 00:00:00.000,EquipmentMaintenance,26510,1144.91
LH-4458,2016-02-01 00:00:00.000,EquipmentMaintenance,26510,2071.78
LH-4458,2016-03-01 00:00:00.000,EquipmentMaintenance,26510,2205.05
LH-4458,2016-04-01 00:00:00.000,EquipmentMaintenance,26510,2316.68
LH-4458,2016-05-01 00:00:00.000,EquipmentMaintenance,26510,2593.11
LH-4458,2016-06-01 00:00:00.000,EquipmentMaintenance,26510,2659.44
LH-4458,2016-07-01 00:00:00.000,EquipmentMaintenance,26510,2677.75
LH-4458,2016-08-01 00:00:00.000,EquipmentMaintenance,26510,2840.39
LH-4458,2016-09-01 00:00:00.000,EquipmentMaintenance,26510,2596.3
LH-4458,2016-10-01 00:00:00.000,EquipmentMaintenance,26510,2134.32
LH-4458,2016-11-01 00:00:00.000,EquipmentMaintenance,26510,1968.75
LH-4458,2016-12-01 00:00:00.000,EquipmentMaintenance,26510,1301.52
LH-4458,2016-01-01 00:00:00.000,BuildingMaintenance,66275,2862.26
LH-4458,2016-02-01 00:00:00.000,BuildingMaintenance,66275,5179.45
LH-4458,2016-03-01 00:00:00.000,BuildingMaintenance,66275,5512.63
LH-4458,2016-04-01 00:00:00.000,BuildingMaintenance,66275,5791.69
LH-4458,2016-05-01 00:00:00.000,BuildingMaintenance,66275,6482.78
LH-4458,2016-06-01 00:00:00.000,BuildingMaintenance,66275,6648.61
LH-4458,2016-07-01 00:00:00.000,BuildingMaintenance,66275,6694.37
LH-4458,2016-08-01 00:00:00.000,BuildingMaintenance,66275,7100.97
LH-4458,2016-09-01 00:00:00.000,BuildingMaintenance,66275,6490.74
LH-4458,2016-10-01 00:00:00.000,BuildingMaintenance,66275,5335.79
LH-4458,2016-11-01 00:00:00.000,BuildingMaintenance,66275,4921.89
LH-4458,2016-12-01 00:00:00.000,BuildingMaintenance,66275,3253.81
LH-4458,2016-01-01 00:00:00.000,Utilities,26510,1144.91
LH-4458,2016-02-01 00:00:00.000,Utilities,26510,2071.78
LH-4458,2016-03-01 00:00:00.000,Utilities,26510,2205.05
LH-4458,2016-04-01 00:00:00.000,Utilities,26510,2316.68
LH-4458,2016-05-01 00:00:00.000,Utilities,26510,2593.11
LH-4458,2016-06-01 00:00:00.000,Utilities,26510,2659.44
LH-4458,2016-07-01 00:00:00.000,Utilities,26510,2677.75
LH-4458,2016-08-01 00:00:00.000,Utilities,26510,2840.39
LH-4458,2016-09-01 00:00:00.000,Utilities,26510,2596.3
LH-4458,2016-10-01 00:00:00.000,Utilities,26510,2134.32
LH-4458,2016-11-01 00:00:00.000,Utilities,26510,1968.75
LH-4458,2016-12-01 00:00:00.000,Utilities,26510,1301.52
LH-4458,2016-01-01 00:00:00.000,TaxesAndLicenseFees,265101,11449.1
LH-4458,2016-02-01 00:00:00.000,TaxesAndLicenseFees,265101,20717.86
LH-4458,2016-03-01 00:00:00.000,TaxesAndLicenseFees,265101,22050.61
LH-4458,2016-04-01 00:00:00.000,TaxesAndLicenseFees,265101,23166.86
LH-4458,2016-05-01 00:00:00.000,TaxesAndLicenseFees,265101,25931.21
LH-4458,2016-06-01 00:00:00.000,TaxesAndLicenseFees,265101,26594.54
