OrderNo,OrderDate,Month,PropertyID,ProductID,ProductCategory,ProductName,Quantity,ProductPrice,OrderTotal
1523,8/15/23,Aug-23,10,52,Furnishings,Ironing Board,3,18,54
1524,8/15/23,Aug-23,1,85,Public Areas,Low Chair,3,80,240
1525,8/15/23,Aug-23,8,10,Housekeeping,Toilet Paper,2,19,38
1526,8/15/23,Aug-23,8,31,Office Supplies,Sticky Notes,1,20,20
1527,8/15/23,Aug-23,3,91,Public Areas,Small Sign,1,14,14
1528,8/15/23,Aug-23,2,19,Housekeeping,Light Bulb,2,17,34
1529,8/15/23,Aug-23,2,41,Furnishings,Office Chair,2,85,170
1530,8/15/23,Aug-23,6,32,Office Supplies,Note Pads,3,14,42
1531,8/16/23,Aug-23,6,94,Public Areas,Monitor,2,70,140
1532,8/16/23,Aug-23,10,6,Housekeeping,Conditioner,1,40,40
1533,8/16/23,Aug-23,5,48,Furnishings,Side Table,2,40,80
1534,8/16/23,Aug-23,6,17,Housekeeping,Clothes Hanger,2,18,36
1535,8/16/23,Aug-23,8,75,Public Areas,Small Plant,1,25,25
1536,8/16/23,Aug-23,5,45,Furnishings,Computer Desk,1,102,102
1537,8/16/23,Aug-23,1,61,Maintenance,Tape Measure,3,8,24
1538,8/16/23,Aug-23,10,70,Maintenance,Door Lock,1,117,117
1539,8/16/23,Aug-23,10,60,Maintenance,Portable Drill,2,195,390
1540,8/16/23,Aug-23,1,38,Furnishings,Bed (Double),3,250,750
1541,8/16/23,Aug-23,4,25,Office Supplies,Envelopes (Legal),1,28,28
1542,8/16/23,Aug-23,6,41,Furnishings,Office Chair,1,85,85
1543,8/17/23,Aug-23,4,85,Public Areas,Low Chair,2,80,160
1544,8/17/23,Aug-23,3,93,Public Areas,Terminal,1,85,85
1545,8/17/23,Aug-23,1,35,Furnishings,Tissue Box,2,25,50
1546,8/17/23,Aug-23,10,74,Public Areas,Large Plant,2,35,70
1547,8/17/23,Aug-23,2,52,Furnishings,Ironing Board,3,18,54
1548,8/17/23,Aug-23,2,1,Housekeeping,Large Towel,3,9,27
1549,8/17/23,Aug-23,4,31,Office Supplies,Sticky Notes,1,20,20
1550,8/17/23,Aug-23,10,14,Housekeeping,Pillowcase,1,15,15
1551,8/17/23,Aug-23,6,52,Furnishings,Ironing Board,2,18,36
1552,8/17/23,Aug-23,9,13,Housekeeping,Bed Sheet (Double),3,20,60
1553,8/17/23,Aug-23,1,76,Public Areas,Ficus,2,80,160
1554,8/18/23,Aug-23,10,17,Housekeeping,Clothes Hanger,1,18,18
1555,8/18/23,Aug-23,1,92,Public Areas,Large Sign,2,20,40
1556,8/18/23,Aug-23,4,79,Public Areas,Coffee Table,2,103,206
1557,8/18/23,Aug-23,7,14,Housekeeping,Pillowcase,3,15,45
1558,8/18/23,Aug-23,10,1,Housekeeping,Large Towel,1,9,9
1559,8/18/23,Aug-23,2,9,Housekeeping,Tissues,3,14,42
1560,8/18/23,Aug-23,6,88,Public Areas,Serving Tray,1,6,6
1561,8/18/23,Aug-23,8,80,Public Areas,Poster Stand,2,27,54
1562,8/18/23,Aug-23,2,31,Office Supplies,Sticky Notes,3,20,60
1563,8/18/23,Aug-23,3,33,Furnishings,Towel Rack,2,10,20
1564,8/19/23,Aug-23,7,18,Housekeeping,Coffee Cup,1,24,24
1565,8/19/23,Aug-23,10,87,Public Areas,End Table,3,30,90
1566,8/19/23,Aug-23,3,49,Furnishings,Large Vase,2,27,54
1567,8/19/23,Aug-23,10,87,Public Areas,End Table,3,30,90
1568,8/19/23,Aug-23,9,25,Office Supplies,Envelopes (Legal),3,28,84
1569,8/19/23,Aug-23,1,37,Furnishings,Bed (King),2,300,600
1570,8/20/23,Aug-23,4,45,Furnishings,Computer Desk,3,102,306
1571,8/20/23,Aug-23,6,79,Public Areas,Coffee Table,1,103,103
1572,8/20/23,Aug-23,7,6,Housekeeping,Conditioner,3,40,120
1573,8/20/23,Aug-23,7,27,Office Supplies,Invisible Tape,2,8,16
1574,8/20/23,Aug-23,7,65,Maintenance,Ladder,1,89,89
1575,8/20/23,Aug-23,10,37,Furnishings,Bed (King),2,300,600
1576,8/20/23,Aug-23,7,85,Public Areas,Low Chair,2,80,160
1577,8/20/23,Aug-23,6,13,Housekeeping,Bed Sheet (Double),1,20,20
1578,8/20/23,Aug-23,10,69,Maintenance,Door Knob,1,41,41
1579,8/20/23,Aug-23,6,78,Public Areas,Small Area Rug,2,20,40
1580,8/20/23,Aug-23,9,88,Public Areas,Serving Tray,2,6,12
1581,8/20/23,Aug-23,10,82,Public Areas,Business Cards,3,60,180
1582,8/20/23,Aug-23,10,88,Public Areas,Serving Tray,1,6,6
1583,8/21/23,Aug-23,10,2,Housekeeping,Hand Towel,2,5,10
1584,8/21/23,Aug-23,3,51,Furnishings,Painting,1,85,85
1585,8/21/23,Aug-23,7,93,Public Areas,Terminal,1,85,85
1586,8/21/23,Aug-23,2,69,Maintenance,Door Knob,1,41,41
1587,8/21/23,Aug-23,8,50,Furnishings,Small Vase,3,33,99
1588,8/21/23,Aug-23,1,45,Furnishings,Computer Desk,1,102,102
1589,8/21/23,Aug-23,8,77,Public Areas,Large Area Rug,1,40,40
1590,8/22/23,Aug-23,9,42,Furnishings,Reading Chair,3,70,210
1591,8/22/23,Aug-23,4,88,Public Areas,Serving Tray,2,6,12
1592,8/22/23,Aug-23,6,44,Furnishings,Floor Lamp,3,55,165
1593,8/22/23,Aug-23,7,41,Furnishings,Office Chair,3,85,255
1594,8/22/23,Aug-23,1,90,Public Areas,Luggage Cart,2,138,276
1595,8/22/23,Aug-23,1,61,Maintenance,Tape Measure,2,8,16
1596,8/23/23,Aug-23,10,68,Maintenance,Window Screen,3,30,90
1597,8/23/23,Aug-23,1,14,Housekeeping,Pillowcase,3,15,45
1598,8/23/23,Aug-23,9,8,Housekeeping,Bath Soap,2,35,70
1599,8/23/23,Aug-23,8,26,Office Supplies,Envelopes (Catalog),2,13,26
1600,8/23/23,Aug-23,5,85,Public Areas,Low Chair,3,80,240
1601,8/23/23,Aug-23,5,23,Office Supplies,Printer Toner,1,85,85
1602,8/23/23,Aug-23,1,73,Maintenance,Mop,1,15,15
1603,8/23/23,Aug-23,9,6,Housekeeping,Conditioner,2,40,80
1604,8/23/23,Aug-23,10,78,Public Areas,Small Area Rug,3,20,60
1605,8/23/23,Aug-23,3,21,Office Supplies,Printer Paper,1,50,50
1606,8/23/23,Aug-23,9,81,Public Areas,Flyer Holder,2,3,6
1607,8/23/23,Aug-23,3,23,Office Supplies,Printer Toner,1,85,85
1608,8/24/23,Aug-23,7,81,Public Areas,Flyer Holder,2,3,6
1609,8/24/23,Aug-23,4,64,Maintenance,Gaffer's Tape,3,27,81
1610,8/24/23,Aug-23,4,78,Public Areas,Small Area Rug,3,20,60
1611,8/24/23,Aug-23,7,34,Furnishings,Shower Curtain,1,5,5
1612,8/24/23,Aug-23,3,68,Maintenance,Window Screen,3,30,90
1613,8/24/23,Aug-23,5,14,Housekeeping,Pillowcase,2,15,30
1614,8/24/23,Aug-23,6,53,Furnishings,Iron,3,20,60
1615,8/25/23,Aug-23,4,93,Public Areas,Terminal,3,85,255
1616,8/25/23,Aug-23,4,33,Furnishings,Towel Rack,2,10,20
1617,8/25/23,Aug-23,2,89,Public Areas,Photograph,1,45,45
1618,8/25/23,Aug-23,1,82,Public Areas,Business Cards,1,60,60
1619,8/25/23,Aug-23,1,14,Housekeeping,Pillowcase,3,15,45
1620,8/25/23,Aug-23,1,36,Furnishings,Armoire,2,115,230
1621,8/25/23,Aug-23,3,5,Housekeeping,Moisturizer,3,40,120
1622,8/25/23,Aug-23,8,32,Office Supplies,Note Pads,2,14,28
1623,8/25/23,Aug-23,7,17,Housekeeping,Clothes Hanger,2,18,36
1624,8/25/23,Aug-23,5,49,Furnishings,Large Vase,1,27,27
1625,8/25/23,Aug-23,3,45,Furnishings,Computer Desk,3,102,306
1626,8/26/23,Aug-23,6,61,Maintenance,Tape Measure,3,8,24
1627,8/26/23,Aug-23,10,20,Office Supplies,Pens,3,30,90
1628,8/26/23,Aug-23,7,92,Public Areas,Large Sign,3,20,60
1629,8/26/23,Aug-23,1,24,Office Supplies,Envelopes (Letter),2,24,48
1630,8/26/23,Aug-23,2,42,Furnishings,Reading Chair,3,70,210
1631,8/26/23,Aug-23,3,21,Office Supplies,Printer Paper,1,50,50
1632,8/26/23,Aug-23,10,20,Office Supplies,Pens,1,30,30
1633,8/26/23,Aug-23,6,24,Office Supplies,Envelopes (Letter),2,24,48
1634,8/26/23,Aug-23,2,40,Furnishings,Coffee Maker,2,119,238
1635,8/26/23,Aug-23,8,53,Furnishings,Iron,1,20,20
1636,8/27/23,Aug-23,10,87,Public Areas,End Table,3,30,90
1637,8/27/23,Aug-23,4,55,Furnishings,Television,3,200,600
1638,8/27/23,Aug-23,9,18,Housekeeping,Coffee Cup,3,24,72
1639,8/27/23,Aug-23,5,75,Public Areas,Small Plant,1,25,25
1640,8/27/23,Aug-23,5,53,Furnishings,Iron,2,20,40
1641,8/27/23,Aug-23,5,36,Furnishings,Armoire,1,115,115
1642,8/27/23,Aug-23,10,85,Public Areas,Low Chair,2,80,160
1643,8/28/23,Aug-23,10,58,Furnishings,Mirror,3,85,255
1644,8/28/23,Aug-23,2,24,Office Supplies,Envelopes (Letter),1,24,24
1645,8/28/23,Aug-23,1,48,Furnishings,Side Table,2,40,80
1646,8/29/23,Aug-23,8,10,Housekeeping,Toilet Paper,3,19,57
1647,8/29/23,Aug-23,1,20,Office Supplies,Pens,1,30,30
1648,8/30/23,Aug-23,8,70,Maintenance,Door Lock,3,117,351
1649,8/30/23,Aug-23,1,30,Office Supplies,Permanent Markers,2,6,12
1650,8/30/23,Aug-23,2,82,Public Areas,Business Cards,2,60,120
1651,8/30/23,Aug-23,5,30,Office Supplies,Permanent Markers,1,6,6
1652,8/30/23,Aug-23,5,64,Maintenance,Gaffer's Tape,2,27,54
1653,8/30/23,Aug-23,7,2,Housekeeping,Hand Towel,1,5,5
1654,8/30/23,Aug-23,6,1,Housekeeping,Large Towel,3,9,27
1655,8/30/23,Aug-23,4,57,Furnishings,Wireless Router,2,70,140
1656,8/30/23,Aug-23,2,79,Public Areas,Coffee Table,2,103,206
1657,8/30/23,Aug-23,8,34,Furnishings,Shower Curtain,3,5,15
1658,8/30/23,Aug-23,7,70,Maintenance,Door Lock,2,117,234
1659,8/31/23,Aug-23,1,12,Housekeeping,Bed Sheet (King),2,29,58
1660,8/31/23,Aug-23,4,1,Housekeeping,Large Towel,1,9,9
1661,8/31/23,Aug-23,8,23,Office Supplies,Printer Toner,2,85,170
1662,8/31/23,Aug-23,5,84,Public Areas,Tall Chair,2,75,150
1663,8/31/23,Aug-23,4,21,Office Supplies,Printer Paper,1,50,50
1664,8/31/23,Aug-23,2,71,Maintenance,Hammer,3,17,51
1665,09/01/2023,Sep-23,5,68,Maintenance,Window Screen,2,30,60
1666,09/01/2023,Sep-23,5,71,Maintenance,Hammer,2,17,34
1667,09/01/2023,Sep-23,7,6,Housekeeping,Conditioner,1,40,40
1668,09/01/2023,Sep-23,9,68,Maintenance,Window Screen,3,30,90
1669,09/01/2023,Sep-23,10,85,Public Areas,Low Chair,2,80,160
1670,09/02/2023,Sep-23,5,84,Public Areas,Tall Chair,2,75,150
1671,09/02/2023,Sep-23,4,86,Public Areas,Sofa,2,215,430
1672,09/02/2023,Sep-23,9,26,Office Supplies,Envelopes (Catalog),1,13,13
1673,09/02/2023,Sep-23,10,64,Maintenance,Gaffer's Tape,2,27,54
1674,09/02/2023,Sep-23,4,25,Office Supplies,Envelopes (Legal),2,28,56
1675,09/02/2023,Sep-23,10,84,Public Areas,Tall Chair,2,75,150
1676,09/02/2023,Sep-23,9,50,Furnishings,Small Vase,2,33,66
1677,09/02/2023,Sep-23,9,19,Housekeeping,Light Bulb,1,17,17
1678,09/02/2023,Sep-23,8,2,Housekeeping,Hand Towel,3,5,15
1679,09/02/2023,Sep-23,3,91,Public Areas,Small Sign,3,14,42
1680,09/02/2023,Sep-23,10,46,Furnishings,Safe,3,115,345
1681,09/02/2023,Sep-23,3,90,Public Areas,Luggage Cart,2,138,276
1682,09/02/2023,Sep-23,6,6,Housekeeping,Conditioner,2,40,80
1683,09/03/2023,Sep-23,6,4,Housekeeping,Shampoo,1,40,40
1684,09/03/2023,Sep-23,4,3,Housekeeping,Washcloth,1,3,3
1685,09/03/2023,Sep-23,10,79,Public Areas,Coffee Table,2,103,206
1686,09/03/2023,Sep-23,3,60,Maintenance,Portable Drill,2,195,390
1687,09/03/2023,Sep-23,9,73,Maintenance,Mop,1,15,15
1688,09/03/2023,Sep-23,5,61,Maintenance,Tape Measure,1,8,8
1689,09/04/2023,Sep-23,6,78,Public Areas,Small Area Rug,3,20,60
1690,09/04/2023,Sep-23,4,4,Housekeeping,Shampoo,2,40,80
1691,09/04/2023,Sep-23,4,4,Housekeeping,Shampoo,1,40,40
1692,09/04/2023,Sep-23,2,20,Office Supplies,Pens,2,30,60
1693,09/04/2023,Sep-23,6,46,Furnishings,Safe,1,115,115
1694,09/04/2023,Sep-23,2,7,Housekeeping,Hand Soap,1,35,35
1695,09/04/2023,Sep-23,4,77,Public Areas,Large Area Rug,2,40,80
1696,09/05/2023,Sep-23,7,80,Public Areas,Poster Stand,3,27,81
1697,09/05/2023,Sep-23,2,35,Furnishings,Tissue Box,1,25,25
1698,09/05/2023,Sep-23,6,2,Housekeeping,Hand Towel,1,5,5
1699,09/05/2023,Sep-23,7,71,Maintenance,Hammer,2,17,34
1700,09/05/2023,Sep-23,2,83,Public Areas,Bar Stool,1,60,60
1701,09/06/2023,Sep-23,4,59,Maintenance,Screws,3,14,42
1702,09/06/2023,Sep-23,10,4,Housekeeping,Shampoo,3,40,120
1703,09/06/2023,Sep-23,4,66,Maintenance,Wood Glue,1,21,21
1704,09/06/2023,Sep-23,2,24,Office Supplies,Envelopes (Letter),3,24,72
1705,09/06/2023,Sep-23,2,94,Public Areas,Monitor,3,70,210
1706,09/06/2023,Sep-23,3,26,Office Supplies,Envelopes (Catalog),2,13,26
1707,09/06/2023,Sep-23,5,61,Maintenance,Tape Measure,2,8,16
1708,09/06/2023,Sep-23,10,38,Furnishings,Bed (Double),2,250,500
1709,09/06/2023,Sep-23,1,7,Housekeeping,Hand Soap,3,35,105
1710,09/06/2023,Sep-23,8,55,Furnishings,Television,2,200,400
1711,09/07/2023,Sep-23,3,6,Housekeeping,Conditioner,1,40,40
1712,09/07/2023,Sep-23,2,44,Furnishings,Floor Lamp,2,55,110
1713,09/07/2023,Sep-23,8,71,Maintenance,Hammer,1,17,17
1714,09/07/2023,Sep-23,2,62,Maintenance,Leaf Blower,2,202,404
1715,09/07/2023,Sep-23,4,87,Public Areas,End Table,2,30,60
1716,09/07/2023,Sep-23,7,72,Maintenance,Nails,3,12,36
1717,09/07/2023,Sep-23,2,27,Office Supplies,Invisible Tape,2,8,16
1718,09/08/2023,Sep-23,3,28,Office Supplies,Staples,3,8,24
1719,09/08/2023,Sep-23,2,26,Office Supplies,Envelopes (Catalog),3,13,39
1720,09/08/2023,Sep-23,3,40,Furnishings,Coffee Maker,1,119,119
1721,09/08/2023,Sep-23,10,74,Public Areas,Large Plant,2,35,70
1722,09/09/2023,Sep-23,3,59,Maintenance,Screws,3,14,42
1723,09/09/2023,Sep-23,7,82,Public Areas,Business Cards,3,60,180
1724,09/09/2023,Sep-23,1,29,Office Supplies,Erasable Markers,3,6,18
1725,09/09/2023,Sep-23,5,64,Maintenance,Gaffer's Tape,1,27,27
1726,09/09/2023,Sep-23,4,56,Furnishings,Telephone,3,38,114
1727,09/09/2023,Sep-23,1,37,Furnishings,Bed (King),3,300,900
1728,09/10/2023,Sep-23,3,81,Public Areas,Flyer Holder,1,3,3
1729,09/10/2023,Sep-23,1,14,Housekeeping,Pillowcase,2,15,30
1730,09/10/2023,Sep-23,2,62,Maintenance,Leaf Blower,1,202,202
1731,09/10/2023,Sep-23,3,33,Furnishings,Towel Rack,2,10,20
1732,09/10/2023,Sep-23,4,22,Office Supplies,Paper Clips,2,3,6
1733,09/10/2023,Sep-23,4,11,Housekeeping,Shower Cap,1,10,10
1734,09/10/2023,Sep-23,9,76,Public Areas,Ficus,2,80,160
1735,09/11/2023,Sep-23,2,4,Housekeeping,Shampoo,2,40,80
1736,09/11/2023,Sep-23,3,94,Public Areas,Monitor,1,70,70
1737,09/11/2023,Sep-23,10,22,Office Supplies,Paper Clips,3,3,9
1738,09/11/2023,Sep-23,9,4,Housekeeping,Shampoo,3,40,120
1739,09/11/2023,Sep-23,5,82,Public Areas,Business Cards,3,60,180
1740,09/12/2023,Sep-23,5,89,Public Areas,Photograph,3,45,135
1741,09/12/2023,Sep-23,4,34,Furnishings,Shower Curtain,3,5,15
1742,09/12/2023,Sep-23,7,1,Housekeeping,Large Towel,3,9,27
1743,09/12/2023,Sep-23,9,19,Housekeeping,Light Bulb,2,17,34
1744,09/12/2023,Sep-23,6,30,Office Supplies,Permanent Markers,2,6,12
1745,09/12/2023,Sep-23,8,19,Housekeeping,Light Bulb,1,17,17
1746,09/12/2023,Sep-23,5,81,Public Areas,Flyer Holder,3,3,9
1747,9/13/23,Sep-23,5,45,Furnishings,Computer Desk,3,102,306
1748,9/13/23,Sep-23,2,10,Housekeeping,Toilet Paper,2,19,38
1749,9/13/23,Sep-23,2,26,Office Supplies,Envelopes (Catalog),3,13,39
1750,9/13/23,Sep-23,8,28,Office Supplies,Staples,1,8,8
1751,9/14/23,Sep-23,4,46,Furnishings,Safe,2,115,230
1752,9/14/23,Sep-23,1,79,Public Areas,Coffee Table,3,103,309
1753,9/14/23,Sep-23,7,2,Housekeeping,Hand Towel,2,5,10
1754,9/14/23,Sep-23,5,66,Maintenance,Wood Glue,1,21,21
1755,9/14/23,Sep-23,2,37,Furnishings,Bed (King),2,300,600
1756,9/15/23,Sep-23,8,59,Maintenance,Screws,1,14,14
1757,9/15/23,Sep-23,5,81,Public Areas,Flyer Holder,2,3,6
1758,9/15/23,Sep-23,5,45,Furnishings,Computer Desk,3,102,306
1759,9/15/23,Sep-23,2,46,Furnishings,Safe,2,115,230
1760,9/15/23,Sep-23,9,91,Public Areas,Small Sign,2,14,28
1761,9/15/23,Sep-23,10,33,Furnishings,Towel Rack,3,10,30
1762,9/16/23,Sep-23,9,58,Furnishings,Mirror,2,85,170
1763,9/16/23,Sep-23,5,53,Furnishings,Iron,3,20,60
1764,9/16/23,Sep-23,7,5,Housekeeping,Moisturizer,3,40,120
1765,9/16/23,Sep-23,2,19,Housekeeping,Light Bulb,2,17,34
1766,9/16/23,Sep-23,3,1,Housekeeping,Large Towel,3,9,27
1767,9/16/23,Sep-23,1,89,Public Areas,Photograph,3,45,135
1768,9/16/23,Sep-23,6,40,Furnishings,Coffee Maker,3,119,357
1769,9/17/23,Sep-23,3,17,Housekeeping,Clothes Hanger,1,18,18
1770,9/17/23,Sep-23,7,21,Office Supplies,Printer Paper,3,50,150
1771,9/17/23,Sep-23,6,14,Housekeeping,Pillowcase,2,15,30
1772,9/17/23,Sep-23,8,17,Housekeeping,Clothes Hanger,3,18,54
1773,9/17/23,Sep-23,8,94,Public Areas,Monitor,1,70,70
1774,9/17/23,Sep-23,2,44,Furnishings,Floor Lamp,2,55,110
1775,9/18/23,Sep-23,5,41,Furnishings,Office Chair,3,85,255
1776,9/18/23,Sep-23,6,49,Furnishings,Large Vase,3,27,81
1777,9/18/23,Sep-23,7,65,Maintenance,Ladder,1,89,89
1778,9/18/23,Sep-23,5,37,Furnishings,Bed (King),3,300,900
1779,9/18/23,Sep-23,8,48,Furnishings,Side Table,3,40,120
1780,9/18/23,Sep-23,3,23,Office Supplies,Printer Toner,1,85,85
1781,9/18/23,Sep-23,3,67,Maintenance,Adjustable Wrench,3,10,30
1782,9/19/23,Sep-23,4,27,Office Supplies,Invisible Tape,3,8,24
1783,9/19/23,Sep-23,8,79,Public Areas,Coffee Table,3,103,309
1784,9/19/23,Sep-23,7,77,Public Areas,Large Area Rug,1,40,40
1785,9/19/23,Sep-23,3,11,Housekeeping,Shower Cap,2,10,20
1786,9/20/23,Sep-23,2,62,Maintenance,Leaf Blower,2,202,404
1787,9/20/23,Sep-23,6,94,Public Areas,Monitor,3,70,210
1788,9/20/23,Sep-23,7,32,Office Supplies,Note Pads,3,14,42
1789,9/20/23,Sep-23,9,21,Office Supplies,Printer Paper,2,50,100
1790,9/20/23,Sep-23,3,82,Public Areas,Business Cards,3,60,180
1791,9/20/23,Sep-23,1,43,Furnishings,Table Lamp,2,38,76
1792,9/20/23,Sep-23,1,33,Furnishings,Towel Rack,2,10,20
1793,9/20/23,Sep-23,3,72,Maintenance,Nails,1,12,12
1794,9/21/23,Sep-23,6,85,Public Areas,Low Chair,2,80,160
1795,9/21/23,Sep-23,2,58,Furnishings,Mirror,3,85,255
1796,9/21/23,Sep-23,8,51,Furnishings,Painting,2,85,170
1797,9/21/23,Sep-23,2,9,Housekeeping,Tissues,3,14,42
1798,9/21/23,Sep-23,6,67,Maintenance,Adjustable Wrench,3,10,30
1799,9/21/23,Sep-23,5,57,Furnishings,Wireless Router,3,70,210
1800,9/21/23,Sep-23,3,39,Furnishings,Alarm Clock,1,45,45
1801,9/22/23,Sep-23,6,6,Housekeeping,Conditioner,2,40,80
1802,9/22/23,Sep-23,7,52,Furnishings,Ironing Board,2,18,36
1803,9/22/23,Sep-23,3,82,Public Areas,Business Cards,3,60,180
1804,9/22/23,Sep-23,4,64,Maintenance,Gaffer's Tape,2,27,54
1805,9/22/23,Sep-23,10,21,Office Supplies,Printer Paper,2,50,100
1806,9/23/23,Sep-23,10,6,Housekeeping,Conditioner,2,40,80
1807,9/23/23,Sep-23,3,48,Furnishings,Side Table,3,40,120
1808,9/23/23,Sep-23,10,24,Office Supplies,Envelopes (Letter),1,24,24
1809,9/23/23,Sep-23,4,60,Maintenance,Portable Drill,2,195,390
1810,9/23/23,Sep-23,4,75,Public Areas,Small Plant,1,25,25
1811,9/23/23,Sep-23,9,59,Maintenance,Screws,1,14,14
1812,9/23/23,Sep-23,2,41,Furnishings,Office Chair,2,85,170
1813,9/24/23,Sep-23,8,78,Public Areas,Small Area Rug,1,20,20
1814,9/24/23,Sep-23,7,19,Housekeeping,Light Bulb,2,17,34
1815,9/24/23,Sep-23,5,55,Furnishings,Television,3,200,600
1816,9/24/23,Sep-23,2,20,Office Supplies,Pens,3,30,90
1817,9/24/23,Sep-23,3,60,Maintenance,Portable Drill,3,195,585
1818,9/24/23,Sep-23,1,13,Housekeeping,Bed Sheet (Double),2,20,40
1819,9/25/23,Sep-23,10,73,Maintenance,Mop,3,15,45
1820,9/25/23,Sep-23,9,77,Public Areas,Large Area Rug,3,40,120
1821,9/25/23,Sep-23,7,78,Public Areas,Small Area Rug,2,20,40
1822,9/25/23,Sep-23,2,17,Housekeeping,Clothes Hanger,2,18,36
1823,9/25/23,Sep-23,3,87,Public Areas,End Table,2,30,60
1824,9/26/23,Sep-23,1,56,Furnishings,Telephone,2,38,76
1825,9/26/23,Sep-23,6,13,Housekeeping,Bed Sheet (Double),1,20,20
1826,9/26/23,Sep-23,2,21,Office Supplies,Printer Paper,1,50,50
1827,9/26/23,Sep-23,8,73,Maintenance,Mop,1,15,15
1828,9/26/23,Sep-23,6,2,Housekeeping,Hand Towel,1,5,5
1829,9/26/23,Sep-23,6,50,Furnishings,Small Vase,1,33,33
1830,9/26/23,Sep-23,10,31,Office Supplies,Sticky Notes,2,20,40
1831,9/26/23,Sep-23,8,17,Housekeeping,Clothes Hanger,3,18,54
1832,9/26/23,Sep-23,4,69,Maintenance,Door Knob,3,41,123
1833,9/27/23,Sep-23,2,26,Office Supplies,Envelopes (Catalog),3,13,39
1834,9/27/23,Sep-23,8,42,Furnishings,Reading Chair,3,70,210
1835,9/27/23,Sep-23,7,26,Office Supplies,Envelopes (Catalog),2,13,26
1836,9/27/23,Sep-23,1,2,Housekeeping,Hand Towel,3,5,15
1837,9/27/23,Sep-23,3,66,Maintenance,Wood Glue,2,21,42
1838,9/28/23,Sep-23,8,75,Public Areas,Small Plant,1,25,25
1839,9/28/23,Sep-23,2,6,Housekeeping,Conditioner,2,40,80
1840,9/28/23,Sep-23,9,54,Furnishings,Chest of Drawers,1,150,150
1841,9/28/23,Sep-23,9,94,Public Areas,Monitor,3,70,210
1842,9/28/23,Sep-23,8,3,Housekeeping,Washcloth,3,3,9
1843,9/28/23,Sep-23,10,48,Furnishings,Side Table,1,40,40
1844,9/28/23,Sep-23,7,52,Furnishings,Ironing Board,3,18,54
1845,9/28/23,Sep-23,5,38,Furnishings,Bed (Double),1,250,250
1846,9/28/23,Sep-23,9,62,Maintenance,Leaf Blower,3,202,606
1847,9/28/23,Sep-23,2,55,Furnishings,Television,2,200,400
1848,9/28/23,Sep-23,2,28,Office Supplies,Staples,3,8,24
1849,9/28/23,Sep-23,6,9,Housekeeping,Tissues,1,14,14
1850,9/28/23,Sep-23,10,43,Furnishings,Table Lamp,1,38,38
1851,9/28/23,Sep-23,9,76,Public Areas,Ficus,3,80,240
1852,9/29/23,Sep-23,8,6,Housekeeping,Conditioner,1,40,40
1853,9/29/23,Sep-23,1,66,Maintenance,Wood Glue,1,21,21
1854,9/29/23,Sep-23,9,17,Housekeeping,Clothes Hanger,1,18,18
1855,9/29/23,Sep-23,9,1,Housekeeping,Large Towel,3,9,27
1856,9/30/23,Sep-23,2,76,Public Areas,Ficus,3,80,240
1857,9/30/23,Sep-23,8,71,Maintenance,Hammer,1,17,17
1858,9/30/23,Sep-23,4,29,Office Supplies,Erasable Markers,3,6,18
1859,9/30/23,Sep-23,4,17,Housekeeping,Clothes Hanger,2,18,36
1860,9/30/23,Sep-23,5,55,Furnishings,Television,2,200,400
1861,9/30/23,Sep-23,7,3,Housekeeping,Washcloth,3,3,9
1862,10/01/2023,Oct-23,8,49,Furnishings,Large Vase,3,27,81
1863,10/01/2023,Oct-23,5,25,Office Supplies,Envelopes (Legal),1,28,28
1864,10/01/2023,Oct-23,7,89,Public Areas,Photograph,2,45,90
1865,10/01/2023,Oct-23,8,29,Office Supplies,Erasable Markers,1,6,6
1866,10/01/2023,Oct-23,2,23,Office Supplies,Printer Toner,1,85,85
1867,10/01/2023,Oct-23,7,11,Housekeeping,Shower Cap,2,10,20
1868,10/02/2023,Oct-23,6,57,Furnishings,Wireless Router,2,70,140
1869,10/02/2023,Oct-23,9,21,Office Supplies,Printer Paper,3,50,150
1870,10/02/2023,Oct-23,4,82,Public Areas,Business Cards,3,60,180
1871,10/02/2023,Oct-23,7,15,Housekeeping,Drinking Glass,2,24,48
1872,10/02/2023,Oct-23,2,28,Office Supplies,Staples,3,8,24
1873,10/02/2023,Oct-23,10,1,Housekeeping,Large Towel,3,9,27
1874,10/02/2023,Oct-23,5,22,Office Supplies,Paper Clips,2,3,6
1875,10/03/2023,Oct-23,1,55,Furnishings,Television,1,200,200
1876,10/03/2023,Oct-23,9,88,Public Areas,Serving Tray,2,6,12
1877,10/03/2023,Oct-23,1,55,Furnishings,Television,1,200,200
1878,10/03/2023,Oct-23,7,81,Public Areas,Flyer Holder,3,3,9
1879,10/03/2023,Oct-23,8,14,Housekeeping,Pillowcase,3,15,45
1880,10/03/2023,Oct-23,8,93,Public Areas,Terminal,1,85,85
1881,10/03/2023,Oct-23,9,43,Furnishings,Table Lamp,1,38,38
1882,10/03/2023,Oct-23,1,3,Housekeeping,Washcloth,3,3,9
1883,10/04/2023,Oct-23,9,5,Housekeeping,Moisturizer,1,40,40
1884,10/04/2023,Oct-23,1,29,Office Supplies,Erasable Markers,2,6,12
1885,10/04/2023,Oct-23,8,6,Housekeeping,Conditioner,2,40,80
