DateKey,HotelKey,ExpenseCategoryKey,ManagerKey,MonthlyAmountGBP,AnnualAmountGBP
20140301,8,6,-1,9152.37,100682
20140401,8,6,-1,7830.09,100682
20140501,8,6,-1,10323.49,100682
20140601,8,6,-1,9612.77,100682
20140701,8,6,-1,11629.8,100682
20140101,8,3,-1,6934.95,115065
20140201,8,3,-1,8675.31,115065
20140301,8,3,-1,10459.84,115065
20140401,8,3,-1,8948.66,115065
20140501,8,3,-1,11798.26,115065
20140601,8,3,-1,10986.01,115065
20140701,8,3,-1,13291.19,115065
20140101,8,5,-1,3467.44,57532
20140201,8,5,-1,4337.62,57532
20140301,8,5,-1,5229.87,57532
20140401,8,5,-1,4474.29,57532
20140501,8,5,-1,5899.08,57532
20140601,8,5,-1,5492.96,57532
20140701,8,5,-1,6645.54,57532
20140101,8,9,-1,6934.95,115065
20140201,8,9,-1,8675.31,115065
20140301,8,9,-1,10459.84,115065
20140401,8,9,-1,8948.66,115065
20140501,8,9,-1,11798.26,115065
20140601,8,9,-1,10986.01,115065
20140701,8,9,-1,13291.19,115065
20140101,8,2,-1,866.86,14383
20140201,8,2,-1,1084.4,14383
20140301,8,2,-1,1307.47,14383
20140401,8,2,-1,1118.57,14383
20140501,8,2,-1,1474.77,14383
20140601,8,2,-1,1373.24,14383
20140701,8,2,-1,1661.38,14383
20140101,8,4,-1,1733.72,28766
20140201,8,4,-1,2168.81,28766
20140301,8,4,-1,2614.94,28766
20140401,8,4,-1,2237.15,28766
20140501,8,4,-1,2949.54,28766
20140601,8,4,-1,2746.48,28766
20140701,8,4,-1,3322.77,28766
20140101,8,1,-1,6934.95,115065
20140201,8,1,-1,8675.31,115065
20140301,8,1,-1,10459.84,115065
20140401,8,1,-1,8948.66,115065
20140501,8,1,-1,11798.26,115065
20140601,8,1,-1,10986.01,115065
20140701,8,1,-1,13291.19,115065
20140101,8,11,-1,4334.37,71916
20140201,8,11,-1,5422.1,71916
20140301,8,11,-1,6537.43,71916
20140401,8,11,-1,5592.94,71916
20140501,8,11,-1,7373.95,71916
20140601,8,11,-1,6866.29,71916
20140701,8,11,-1,8307.04,71916
20140101,8,10,-1,17337.34,287662
20140201,8,10,-1,21688.24,287662
20140301,8,10,-1,26149.55,287662
20140401,8,10,-1,22371.61,287662
20140501,8,10,-1,29495.6,287662
20140601,8,10,-1,27464.98,287662
20140701,8,10,-1,33227.91,287662
20140101,8,7,-1,1733.72,28766
20140201,8,7,-1,2168.81,28766
20140301,8,7,-1,2614.94,28766
20140401,8,7,-1,2237.15,28766
20140501,8,7,-1,2949.54,28766
20140601,8,7,-1,2746.48,28766
20140701,8,7,-1,3322.77,28766
20090101,7,8,-1,18756.39,482693
20090201,7,8,-1,35655.88,482693
20090301,7,8,-1,39310.44,482693
20090401,7,8,-1,37972.97,482693
20090501,7,8,-1,48788.45,482693
20090601,7,8,-1,48052.52,482693
20090701,7,8,-1,54199.26,482693
20090801,7,8,-1,46020.38,482693
20090901,7,8,-1,50520.03,482693
20091001,7,8,-1,44934.82,482693
20091101,7,8,-1,38070.83,482693
20091201,7,8,-1,20411.02,482693
20090101,7,6,-1,3751.29,96539
20090201,7,6,-1,7131.21,96539
20090301,7,6,-1,7862.12,96539
20090401,7,6,-1,7594.63,96539
20090501,7,6,-1,9757.73,96539
20090601,7,6,-1,9610.54,96539
20090701,7,6,-1,10839.9,96539
20090801,7,6,-1,9204.11,96539
20090901,7,6,-1,10104.05,96539
20091001,7,6,-1,8987,96539
20091101,7,6,-1,7614.2,96539
20091201,7,6,-1,4082.22,96539
20090101,7,3,-1,4287.18,110330
20090201,7,3,-1,8149.93,110330
20090301,7,3,-1,8985.26,110330
20090401,7,3,-1,8679.55,110330
20090501,7,3,-1,11151.66,110330
20090601,7,3,-1,10983.45,110330
20090701,7,3,-1,12388.42,110330
20090801,7,3,-1,10518.96,110330
20090901,7,3,-1,11547.45,110330
20091001,7,3,-1,10270.83,110330
20091101,7,3,-1,8701.92,110330
20091201,7,3,-1,4665.38,110330
20090101,7,5,-1,2143.59,55165
20090201,7,5,-1,4074.96,55165
20090301,7,5,-1,4492.63,55165
20090401,7,5,-1,4339.77,55165
20090501,7,5,-1,5575.83,55165
20090601,7,5,-1,5491.73,55165
20090701,7,5,-1,6194.21,55165
20090801,7,5,-1,5259.48,55165
20090901,7,5,-1,5773.73,55165
20091001,7,5,-1,5135.42,55165
20091101,7,5,-1,4350.96,55165
20091201,7,5,-1,2332.69,55165
20090101,7,9,-1,4287.18,110330
20090201,7,9,-1,8149.93,110330
20090301,7,9,-1,8985.26,110330
20090401,7,9,-1,8679.55,110330
20090501,7,9,-1,11151.66,110330
20090601,7,9,-1,10983.45,110330
20090701,7,9,-1,12388.42,110330
20090801,7,9,-1,10518.96,110330
20090901,7,9,-1,11547.45,110330
20091001,7,9,-1,10270.83,110330
20091101,7,9,-1,8701.92,110330
20091201,7,9,-1,4665.38,110330
20090101,7,2,-1,535.89,13791
20090201,7,2,-1,1018.72,13791
20090301,7,2,-1,1123.14,13791
20090401,7,2,-1,1084.92,13791
20090501,7,2,-1,1393.93,13791
20090601,7,2,-1,1372.91,13791
20090701,7,2,-1,1548.52,13791
20090801,7,2,-1,1314.85,13791
20090901,7,2,-1,1443.41,13791
20091001,7,2,-1,1283.83,13791
20091101,7,2,-1,1087.72,13791
20091201,7,2,-1,583.16,13791
20090101,7,4,-1,1071.78,27582
20090201,7,4,-1,2037.45,27582
20090301,7,4,-1,2246.27,27582
20090401,7,4,-1,2169.85,27582
20090501,7,4,-1,2787.87,27582
20090601,7,4,-1,2745.81,27582
20090701,7,4,-1,3097.05,27582
20090801,7,4,-1,2629.69,27582
20090901,7,4,-1,2886.81,27582
20091001,7,4,-1,2567.66,27582
20091101,7,4,-1,2175.44,27582
20091201,7,4,-1,1166.32,27582
20090101,7,1,-1,4287.18,110330
20090201,7,1,-1,8149.93,110330
20090301,7,1,-1,8985.26,110330
20090401,7,1,-1,8679.55,110330
20090501,7,1,-1,11151.66,110330
20090601,7,1,-1,10983.45,110330
20090701,7,1,-1,12388.42,110330
20090801,7,1,-1,10518.96,110330
20090901,7,1,-1,11547.45,110330
20091001,7,1,-1,10270.83,110330
20091101,7,1,-1,8701.92,110330
20091201,7,1,-1,4665.38,110330
20090101,7,11,-1,2679.48,68956
20090201,7,11,-1,5093.69,68956
20090301,7,11,-1,5615.77,68956
20090401,7,11,-1,5424.7,68956
20090501,7,11,-1,6969.76,68956
20090601,7,11,-1,6864.63,68956
20090701,7,11,-1,7742.74,68956
20090801,7,11,-1,6574.33,68956
20090901,7,11,-1,7217.13,68956
20091001,7,11,-1,6419.25,68956
20091101,7,11,-1,5438.68,68956
20091201,7,11,-1,2915.85,68956
20090101,7,10,-1,10717.96,275825
20090201,7,10,-1,20374.82,275825
20090301,7,10,-1,22463.14,275825
20090401,7,10,-1,21698.87,275825
20090501,7,10,-1,27879.16,275825
20090601,7,10,-1,27458.63,275825
20090701,7,10,-1,30971.05,275825
20090801,7,10,-1,26297.4,275825
20090901,7,10,-1,28868.63,275825
20091001,7,10,-1,25677.08,275825
20091101,7,10,-1,21754.8,275825
20091201,7,10,-1,11663.46,275825
20090101,7,7,-1,1071.78,27582
20090201,7,7,-1,2037.45,27582
20090301,7,7,-1,2246.27,27582
20090401,7,7,-1,2169.85,27582
20090501,7,7,-1,2787.87,27582
20090601,7,7,-1,2745.81,27582
20090701,7,7,-1,3097.05,27582
20090801,7,7,-1,2629.69,27582
20090901,7,7,-1,2886.81,27582
20091001,7,7,-1,2567.66,27582
20091101,7,7,-1,2175.44,27582
20091201,7,7,-1,1166.32,27582
20100101,7,8,-1,20000.26,545813
20100201,7,8,-1,54439.34,545813
20100301,7,8,-1,41930.84,545813
20100401,7,8,-1,44325.77,545813
20100501,7,8,-1,44594.1,545813
20100601,7,8,-1,50721.17,545813
20100701,7,8,-1,58920.05,545813
20100801,7,8,-1,62428.61,545813
20100901,7,8,-1,52761.56,545813
20101001,7,8,-1,46907.75,545813
20101101,7,8,-1,40873.31,545813
20101201,7,8,-1,27910.24,545813
20100101,7,6,-1,4000.07,109163
20100201,7,6,-1,10887.91,109163
20100301,7,6,-1,8386.2,109163
20100401,7,6,-1,8865.19,109163
20100501,7,6,-1,8918.85,109163
20100601,7,6,-1,10144.27,109163
20100701,7,6,-1,11784.05,109163
20100801,7,6,-1,12485.77,109163
20100901,7,6,-1,10552.35,109163
20101001,7,6,-1,9381.58,109163
20101101,7,6,-1,8174.69,109163
20101201,7,6,-1,5582.07,109163
20100101,7,3,-1,4571.48,124757
20100201,7,3,-1,12443.25,124757
20100301,7,3,-1,9584.17,124757
20100401,7,3,-1,10131.58,124757
20100501,7,3,-1,10192.92,124757
20100601,7,3,-1,11593.39,124757
20100701,7,3,-1,13467.41,124757
20100801,7,3,-1,14269.37,124757
20100901,7,3,-1,12059.76,124757
20101001,7,3,-1,10721.75,124757
20101101,7,3,-1,9342.45,124757
20101201,7,3,-1,6379.47,124757
20100101,7,5,-1,2285.76,62379
20100201,7,5,-1,6221.68,62379
20100301,7,5,-1,4792.12,62379
20100401,7,5,-1,5065.83,62379
20100501,7,5,-1,5096.5,62379
20100601,7,5,-1,5796.74,62379
20100701,7,5,-1,6733.76,62379
20100801,7,5,-1,7134.74,62379
20100901,7,5,-1,6029.93,62379
20101001,7,5,-1,5360.92,62379
20101101,7,5,-1,4671.26,62379
20101201,7,5,-1,3189.76,62379
20100101,7,9,-1,4571.48,124757
20100201,7,9,-1,12443.25,124757
20100301,7,9,-1,9584.17,124757
20100401,7,9,-1,10131.58,124757
20100501,7,9,-1,10192.92,124757
20100601,7,9,-1,11593.39,124757
20100701,7,9,-1,13467.41,124757
20100801,7,9,-1,14269.37,124757
20100901,7,9,-1,12059.76,124757
20101001,7,9,-1,10721.75,124757
20101101,7,9,-1,9342.45,124757
20101201,7,9,-1,6379.47,124757
20100101,7,2,-1,571.45,15595
20100201,7,2,-1,1555.44,15595
20100301,7,2,-1,1198.05,15595
20100401,7,2,-1,1266.48,15595
20100501,7,2,-1,1274.15,15595
20100601,7,2,-1,1449.21,15595
20100701,7,2,-1,1683.47,15595
20100801,7,2,-1,1783.71,15595
20100901,7,2,-1,1507.51,15595
20101001,7,2,-1,1340.25,15595
20101101,7,2,-1,1167.83,15595
20101201,7,2,-1,797.45,15595
20100101,7,4,-1,1142.86,31189
20100201,7,4,-1,3110.79,31189
20100301,7,4,-1,2396.02,31189
20100401,7,4,-1,2532.88,31189
20100501,7,4,-1,2548.21,31189
20100601,7,4,-1,2898.32,31189
20100701,7,4,-1,3366.83,31189
20100801,7,4,-1,3567.31,31189
20100901,7,4,-1,3014.92,31189
20101001,7,4,-1,2680.42,31189
20101101,7,4,-1,2335.59,31189
20101201,7,4,-1,1594.85,31189
20100101,7,1,-1,4571.48,124757
20100201,7,1,-1,12443.25,124757
20100301,7,1,-1,9584.17,124757
20100401,7,1,-1,10131.58,124757
20100501,7,1,-1,10192.92,124757
20100601,7,1,-1,11593.39,124757
20100701,7,1,-1,13467.41,124757
20100801,7,1,-1,14269.37,124757
20100901,7,1,-1,12059.76,124757
20101001,7,1,-1,10721.75,124757
20101101,7,1,-1,9342.45,124757
20101201,7,1,-1,6379.47,124757
20100101,7,11,-1,2857.17,77973
20100201,7,11,-1,7777.02,77973
20100301,7,11,-1,5990.1,77973
20100401,7,11,-1,6332.23,77973
20100501,7,11,-1,6370.56,77973
20100601,7,11,-1,7245.86,77973
20100701,7,11,-1,8417.12,77973
20100801,7,11,-1,8918.34,77973
20100901,7,11,-1,7537.34,77973
20101001,7,11,-1,6701.08,77973
20101101,7,11,-1,5839.02,77973
20101201,7,11,-1,3987.16,77973
20100101,7,10,-1,11428.72,311893
20100201,7,10,-1,31108.18,311893
20100301,7,10,-1,23960.47,311893
20100401,7,10,-1,25329,311893
20100501,7,10,-1,25482.33,311893
20100601,7,10,-1,28983.51,311893
20100701,7,10,-1,33668.58,311893
20100801,7,10,-1,35673.48,311893
20100901,7,10,-1,30149.45,311893
20101001,7,10,-1,26804.42,311893
20101101,7,10,-1,23356.16,311893
20101201,7,10,-1,15948.7,311893
20100101,7,7,-1,1142.86,31189
20100201,7,7,-1,3110.79,31189
20100301,7,7,-1,2396.02,31189
20100401,7,7,-1,2532.88,31189
20100501,7,7,-1,2548.21,31189
20100601,7,7,-1,2898.32,31189
20100701,7,7,-1,3366.83,31189
20100801,7,7,-1,3567.31,31189
20100901,7,7,-1,3014.92,31189
20101001,7,7,-1,2680.42,31189
20101101,7,7,-1,2335.59,31189
20101201,7,7,-1,1594.85,31189
20110101,7,8,-1,20692.74,531555
20110201,7,8,-1,43691.05,531555
20110301,7,8,-1,51499.2,531555
20110401,7,8,-1,37930.22,531555
20110501,7,8,-1,44550.35,531555
20110601,7,8,-1,57447.83,531555
20110701,7,8,-1,60595.29,531555
20110801,7,8,-1,52837.19,531555
20110901,7,8,-1,53571.12,531555
20111001,7,8,-1,43690.72,531555
20111101,7,8,-1,39297.5,531555
20111201,7,8,-1,25751.78,531555
20110101,7,6,-1,4138.55,106311
20110201,7,6,-1,8738.21,106311
20110301,7,6,-1,10299.84,106311
20110401,7,6,-1,7586.04,106311
20110501,7,6,-1,8910.07,106311
20110601,7,6,-1,11489.57,106311
20110701,7,6,-1,12119.06,106311
20110801,7,6,-1,10567.44,106311
20110901,7,6,-1,10714.22,106311
20111001,7,6,-1,8738.14,106311
20111101,7,6,-1,7859.5,106311
20111201,7,6,-1,5150.36,106311
20110101,7,3,-1,4729.76,121498
20110201,7,3,-1,9986.5,121498
20110301,7,3,-1,11771.22,121498
20110401,7,3,-1,8669.74,121498
20110501,7,3,-1,10182.91,121498
20110601,7,3,-1,13130.9,121498
20110701,7,3,-1,13850.32,121498
20110801,7,3,-1,12077.04,121498
20110901,7,3,-1,12244.8,121498
20111001,7,3,-1,9986.43,121498
20111101,7,3,-1,8982.26,121498
20111201,7,3,-1,5886.11,121498
20110101,7,5,-1,2364.88,60749
20110201,7,5,-1,4993.25,60749
20110301,7,5,-1,5885.61,60749
20110401,7,5,-1,4334.87,60749
20110501,7,5,-1,5091.46,60749
20110601,7,5,-1,6565.45,60749
20110701,7,5,-1,6925.16,60749
20110801,7,5,-1,6038.52,60749
20110901,7,5,-1,6122.4,60749
20111001,7,5,-1,4993.21,60749
20111101,7,5,-1,4491.13,60749
20111201,7,5,-1,2943.05,60749
20110101,7,9,-1,4729.76,121498
20110201,7,9,-1,9986.5,121498
20110301,7,9,-1,11771.22,121498
20110401,7,9,-1,8669.74,121498
20110501,7,9,-1,10182.91,121498
20110601,7,9,-1,13130.9,121498
20110701,7,9,-1,13850.32,121498
20110801,7,9,-1,12077.04,121498
20110901,7,9,-1,12244.8,121498
20111001,7,9,-1,9986.43,121498
20111101,7,9,-1,8982.26,121498
20111201,7,9,-1,5886.11,121498
20110101,7,2,-1,591.21,15187
20110201,7,2,-1,1248.29,15187
20110301,7,2,-1,1471.38,15187
20110401,7,2,-1,1083.7,15187
20110501,7,2,-1,1272.84,15187
20110601,7,2,-1,1641.34,15187
20110701,7,2,-1,1731.26,15187
20110801,7,2,-1,1509.61,15187
20110901,7,2,-1,1530.57,15187
20111001,7,2,-1,1248.28,15187
20111101,7,2,-1,1122.76,15187
20111201,7,2,-1,735.75,15187
20110101,7,4,-1,1182.46,30375
20110201,7,4,-1,2496.67,30375
20110301,7,4,-1,2942.85,30375
20110401,7,4,-1,2167.47,30375
20110501,7,4,-1,2545.77,30375
20110601,7,4,-1,3282.78,30375
20110701,7,4,-1,3462.64,30375
20110801,7,4,-1,3019.31,30375
20110901,7,4,-1,3061.25,30375
20111001,7,4,-1,2496.65,30375
20111101,7,4,-1,2245.6,30375
20111201,7,4,-1,1471.55,30375
20110101,7,1,-1,4729.76,121498
20110201,7,1,-1,9986.5,121498
20110301,7,1,-1,11771.22,121498
20110401,7,1,-1,8669.74,121498
20110501,7,1,-1,10182.91,121498
20110601,7,1,-1,13130.9,121498
20110701,7,1,-1,13850.32,121498
20110801,7,1,-1,12077.04,121498
20110901,7,1,-1,12244.8,121498
20111001,7,1,-1,9986.43,121498
20111101,7,1,-1,8982.26,121498
20111201,7,1,-1,5886.11,121498
20110101,7,11,-1,2956.09,75936
20110201,7,11,-1,6241.54,75936
20110301,7,11,-1,7356.99,75936
20110401,7,11,-1,5418.57,75936
20110501,7,11,-1,6364.3,75936
20110601,7,11,-1,8206.79,75936
20110701,7,11,-1,8656.42,75936
20110801,7,11,-1,7548.13,75936
20110901,7,11,-1,7652.97,75936
20111001,7,11,-1,6241.5,75936
20111101,7,11,-1,5613.9,75936
20111201,7,11,-1,3678.8,75936
20110101,7,10,-1,11824.43,303746
20110201,7,10,-1,24966.34,303746
20110301,7,10,-1,29428.14,303746
20110401,7,10,-1,21674.43,303746
20110501,7,10,-1,25457.37,303746
20110601,7,10,-1,32827.36,303746
20110701,7,10,-1,34625.91,303746
20110801,7,10,-1,30192.71,303746
20110901,7,10,-1,30612.1,303746
20111001,7,10,-1,24966.15,303746
20111101,7,10,-1,22455.73,303746
20111201,7,10,-1,14715.32,303746
20110101,7,7,-1,1182.46,30375
20110201,7,7,-1,2496.67,30375
20110301,7,7,-1,2942.85,30375
20110401,7,7,-1,2167.47,30375
20110501,7,7,-1,2545.77,30375
20110601,7,7,-1,3282.78,30375
20110701,7,7,-1,3462.64,30375
20110801,7,7,-1,3019.31,30375
20110901,7,7,-1,3061.25,30375
20111001,7,7,-1,2496.65,30375
20111101,7,7,-1,2245.6,30375
20111201,7,7,-1,1471.55,30375
20120101,7,8,-1,31240.01,510382
20120201,7,8,-1,38212.32,510382
20120301,7,8,-1,42853.5,510382
20120401,7,8,-1,47334.11,510382
20120501,7,8,-1,45914.73,510382
20120601,7,8,-1,50743.82,510382
20120701,7,8,-1,50243.23,510382
20120801,7,8,-1,52346.11,510382
20120901,7,8,-1,45615.5,510382
20121001,7,8,-1,51046.33,510382
20121101,7,8,-1,32668.78,510382
20121201,7,8,-1,22163.56,510382
20120101,7,6,-1,6247.98,102076
20120201,7,6,-1,7642.43,102076
20120301,7,6,-1,8570.67,102076
20120401,7,6,-1,9466.79,102076
20120501,7,6,-1,9182.91,102076
20120601,7,6,-1,10148.72,102076
20120701,7,6,-1,10048.61,102076
20120801,7,6,-1,10469.18,102076
20120901,7,6,-1,9123.06,102076
20121001,7,6,-1,10209.23,102076
20121101,7,6,-1,6533.73,102076
20121201,7,6,-1,4432.7,102076
20120101,7,3,-1,7140.59,116659
20120201,7,3,-1,8734.26,116659
20120301,7,3,-1,9795.11,116659
20120401,7,3,-1,10819.25,116659
20120501,7,3,-1,10494.82,116659
20120601,7,3,-1,11598.61,116659
20120701,7,3,-1,11484.19,116659
20120801,7,3,-1,11964.85,116659
20120901,7,3,-1,10426.42,116659
20121001,7,3,-1,11667.76,116659
20121101,7,3,-1,7467.17,116659
20121201,7,3,-1,5065.97,116659
20120101,7,5,-1,3570.26,58329
20120201,7,5,-1,4367.09,58329
20120301,7,5,-1,4897.51,58329
20120401,7,5,-1,5409.58,58329
20120501,7,5,-1,5247.36,58329
20120601,7,5,-1,5799.26,58329
20120701,7,5,-1,5742.05,58329
20120801,7,5,-1,5982.37,58329
20120901,7,5,-1,5213.17,58329
20121001,7,5,-1,5833.83,58329
20121101,7,5,-1,3733.55,58329
20121201,7,5,-1,2532.96,58329
20120101,7,9,-1,7140.59,116659
20120201,7,9,-1,8734.26,116659
20120301,7,9,-1,9795.11,116659
20120401,7,9,-1,10819.25,116659
20120501,7,9,-1,10494.82,116659
20120601,7,9,-1,11598.61,116659
20120701,7,9,-1,11484.19,116659
20120801,7,9,-1,11964.85,116659
20120901,7,9,-1,10426.42,116659
20121001,7,9,-1,11667.76,116659
20121101,7,9,-1,7467.17,116659
20121201,7,9,-1,5065.97,116659
20120101,7,2,-1,892.55,14582
20120201,7,2,-1,1091.76,14582
20120301,7,2,-1,1224.36,14582
20120401,7,2,-1,1352.37,14582
20120501,7,2,-1,1311.82,14582
20120601,7,2,-1,1449.79,14582
20120701,7,2,-1,1435.49,14582
20120801,7,2,-1,1495.57,14582
20120901,7,2,-1,1303.27,14582
20121001,7,2,-1,1458.43,14582
20121101,7,2,-1,933.37,14582
20121201,7,2,-1,633.23,14582
20120101,7,4,-1,1785.16,29165
20120201,7,4,-1,2183.58,29165
20120301,7,4,-1,2448.8,29165
20120401,7,4,-1,2704.84,29165
20120501,7,4,-1,2623.73,29165
20120601,7,4,-1,2899.68,29165
20120701,7,4,-1,2871.07,29165
20120801,7,4,-1,2991.24,29165
20120901,7,4,-1,2606.63,29165
20121001,7,4,-1,2916.96,29165
20121101,7,4,-1,1866.81,29165
20121201,7,4,-1,1266.5,29165
20120101,7,1,-1,7140.59,116659
20120201,7,1,-1,8734.26,116659
20120301,7,1,-1,9795.11,116659
20120401,7,1,-1,10819.25,116659
20120501,7,1,-1,10494.82,116659
20120601,7,1,-1,11598.61,116659
20120701,7,1,-1,11484.19,116659
20120801,7,1,-1,11964.85,116659
20120901,7,1,-1,10426.42,116659
20121001,7,1,-1,11667.76,116659
20121101,7,1,-1,7467.17,116659
20121201,7,1,-1,5065.97,116659
20120101,7,11,-1,4462.88,72912
20120201,7,11,-1,5458.92,72912
20120301,7,11,-1,6121.95,72912
20120401,7,11,-1,6762.04,72912
20120501,7,11,-1,6559.27,72912
20120601,7,11,-1,7249.15,72912
20120701,7,11,-1,7177.63,72912
20120801,7,11,-1,7478.05,72912
20120901,7,11,-1,6516.53,72912
20121001,7,11,-1,7292.36,72912
20121101,7,11,-1,4666.99,72912
20121201,7,11,-1,3166.24,72912
20120101,7,10,-1,17851.44,291647
20120201,7,10,-1,21835.62,291647
20120301,7,10,-1,24487.72,291647
20120401,7,10,-1,27048.08,291647
20120501,7,10,-1,26237,291647
20120601,7,10,-1,28996.48,291647
20120701,7,10,-1,28710.43,291647
20120801,7,10,-1,29912.08,291647
20120901,7,10,-1,26066.01,291647
20121001,7,10,-1,29169.35,291647
20121101,7,10,-1,18667.88,291647
20121201,7,10,-1,12664.9,291647
20120101,7,7,-1,1785.16,29165
20120201,7,7,-1,2183.58,29165
20120301,7,7,-1,2448.8,29165
20120401,7,7,-1,2704.84,29165
20120501,7,7,-1,2623.73,29165
20120601,7,7,-1,2899.68,29165
20120701,7,7,-1,2871.07,29165
20120801,7,7,-1,2991.24,29165
20120901,7,7,-1,2606.63,29165
20121001,7,7,-1,2916.96,29165
20121101,7,7,-1,1866.81,29165
20121201,7,7,-1,1266.5,29165
20130101,7,8,-1,24943.6,502504
20130201,7,8,-1,44616.94,502504
20130301,7,8,-1,38565.77,502504
20130401,7,8,-1,37295.72,502504
20130501,7,8,-1,45341.57,502504
20130601,7,8,-1,43364.16,502504
20130701,7,8,-1,51144.6,502504
20130801,7,8,-1,46494.76,502504
20130901,7,8,-1,53115.46,502504
20131001,7,8,-1,49404.91,502504
20131101,7,8,-1,42214.54,502504
20130101,7,6,-1,4988.73,100501
20130201,7,6,-1,8923.41,100501
20130301,7,6,-1,7713.17,100501
20130401,7,6,-1,7459.16,100501
20130501,7,6,-1,9068.33,100501
20130601,7,6,-1,8672.85,100501
20130701,7,6,-1,10228.94,100501
20130801,7,6,-1,9298.97,100501
20130901,7,6,-1,10623.11,100501
20131001,7,6,-1,9881,100501
20131101,7,6,-1,8442.92,100501
20130101,7,3,-1,5701.39,114858
20130201,7,3,-1,10198.15,114858
20130301,7,3,-1,8815.03,114858
20130401,7,3,-1,8524.73,114858
20130501,7,3,-1,10363.78,114858
20130601,7,3,-1,9911.8,114858
20130701,7,3,-1,11690.19,114858
20130801,7,3,-1,10627.37,114858
20130901,7,3,-1,12140.67,114858
20131001,7,3,-1,11292.55,114858
20131101,7,3,-1,9649.03,114858
20130101,7,5,-1,2850.7,57429
20130201,7,5,-1,5099.08,57429
20130301,7,5,-1,4407.51,57429
20130401,7,5,-1,4262.37,57429
20130501,7,5,-1,5181.89,57429
20130601,7,5,-1,4955.9,57429
20130701,7,5,-1,5845.09,57429
20130801,7,5,-1,5313.68,57429
20130901,7,5,-1,6070.34,57429
20131001,7,5,-1,5646.27,57429
20131101,7,5,-1,4824.52,57429
20130101,7,9,-1,5701.39,114858
20130201,7,9,-1,10198.15,114858
20130301,7,9,-1,8815.03,114858
20130401,7,9,-1,8524.73,114858
20130501,7,9,-1,10363.78,114858
20130601,7,9,-1,9911.8,114858
20130701,7,9,-1,11690.19,114858
20130801,7,9,-1,10627.37,114858
20130901,7,9,-1,12140.67,114858
20131001,7,9,-1,11292.55,114858
20131101,7,9,-1,9649.03,114858
20130101,7,2,-1,712.66,14357
20130201,7,2,-1,1274.75,14357
20130301,7,2,-1,1101.86,14357
20130401,7,2,-1,1065.57,14357
20130501,7,2,-1,1295.45,14357
20130601,7,2,-1,1238.95,14357
20130701,7,2,-1,1461.25,14357
20130801,7,2,-1,1328.4,14357
20130901,7,2,-1,1517.56,14357
20131001,7,2,-1,1411.54,14357
20131101,7,2,-1,1206.11,14357
20130101,7,4,-1,1425.37,28715
20130201,7,4,-1,2549.58,28715
20130301,7,4,-1,2203.8,28715
20130401,7,4,-1,2131.22,28715
20130501,7,4,-1,2590.99,28715
20130601,7,4,-1,2477.99,28715
20130701,7,4,-1,2922.6,28715
20130801,7,4,-1,2656.89,28715
20130901,7,4,-1,3035.22,28715
20131001,7,4,-1,2823.19,28715
20131101,7,4,-1,2412.3,28715
20130101,7,1,-1,5701.39,114858
20130201,7,1,-1,10198.15,114858
20130301,7,1,-1,8815.03,114858
